order_item_id,order_id,product_id,quantity,price_per_item
b17390cf-84bd-4c2b-8fd7-3200ecb2ec0f,234a4e3e-590e-472d-bb2e-f1b10d23d05a,prod_0045,3,474.66
4331f80b-fd2a-424d-9654-bb508183d11a,234a4e3e-590e-472d-bb2e-f1b10d23d05a,prod_0057,3,24.95
45c33675-e011-4305-93a5-9b22ac36d7f6,234a4e3e-590e-472d-bb2e-f1b10d23d05a,prod_0100,3,283.0
0df37c1e-13e6-4c52-a61f-c6506a6f0f0f,234a4e3e-590e-472d-bb2e-f1b10d23d05a,prod_0076,1,57.57
523e1512-02af-4b3c-ae47-b74d7061d911,18763023-937d-4231-8956-4c6faa85279d,prod_0051,1,264.02
3ed555c9-686b-457e-99c9-cecdffecae55,18763023-937d-4231-8956-4c6faa85279d,prod_0088,2,23.32
d07b96ac-64b3-4f55-bb90-f7163423211d,18763023-937d-4231-8956-4c6faa85279d,prod_0011,3,83.46
ed77202c-41f8-4483-be4b-8cd0d42856d4,d3d3d279-e06c-49e8-bd6b-48620a2b6d54,prod_0078,2,486.72
41fa7975-6bbb-4f63-be98-6a5f6cb449e6,5aeab22b-95f7-4444-a2c6-6491cec03dd1,prod_0078,3,486.72
9cc13b9c-3d6f-4382-8c31-7fff9ac4b03c,5aeab22b-95f7-4444-a2c6-6491cec03dd1,prod_0012,1,378.95
0b0233ed-1e67-4db2-b8a3-8864f8e531f4,6c7461df-480e-41bb-bdcd-843a7faf942a,prod_0040,2,173.22
3791f8f1-eae1-473e-9740-708ed1dae20e,6c7461df-480e-41bb-bdcd-843a7faf942a,prod_0095,1,7.92
a709fce6-5f55-4c76-af06-96c64ce3f02c,b7794018-c9a9-4287-8edb-d458c5046163,prod_0047,3,291.34
40bf24c3-a336-4898-a97b-ba89e1f0755f,b7794018-c9a9-4287-8edb-d458c5046163,prod_0082,3,406.67
5bf7668f-e81f-4c78-ac55-7458f00fb9fd,fb70eb90-f62d-434a-9230-934a4bbfa6cb,prod_0013,3,449.33
f010d676-7f94-4af0-bb75-2d5cc61b58fd,fb70eb90-f62d-434a-9230-934a4bbfa6cb,prod_0011,3,83.46
398c4e7a-140e-4b98-9c45-408bfb9c9474,fb70eb90-f62d-434a-9230-934a4bbfa6cb,prod_0053,1,199.12
1de5ccb7-998e-4ea9-9d13-c40c00524f06,4db85903-3483-4014-af45-aca764494618,prod_0042,2,46.15
4656140c-9784-48d3-a979-3bba4e67c969,4db85903-3483-4014-af45-aca764494618,prod_0025,3,57.5
bfadc391-c600-4a56-99e4-b14a76706e81,4db85903-3483-4014-af45-aca764494618,prod_0089,3,254.33
a283a4a5-7deb-4592-9f0a-f81b92cffad6,4db85903-3483-4014-af45-aca764494618,prod_0001,1,115.73
02819ca0-298f-478d-a346-a7c8256a9a6e,10f89e48-2c2a-4259-ae5e-2d59fde19a56,prod_0043,2,177.03
c1cf5529-6584-4e12-9763-bb18c88f59ad,10f89e48-2c2a-4259-ae5e-2d59fde19a56,prod_0089,1,254.33
c25bac90-b9eb-4682-b5f6-cc030e94ffc7,10f89e48-2c2a-4259-ae5e-2d59fde19a56,prod_0084,2,350.48
192c0257-09e9-4e44-9c4b-8ae1976b3b71,10f89e48-2c2a-4259-ae5e-2d59fde19a56,prod_0003,1,444.08
adc6d12b-cd10-4857-b329-9384fce7f469,10f89e48-2c2a-4259-ae5e-2d59fde19a56,prod_0060,3,316.6
a9c3de60-c785-4d23-a996-b3c49efa90ff,39e2acad-9569-4549-9c4e-105190d4eeb3,prod_0008,3,388.42
cd2f00ce-0fc1-4f33-bd64-8e29c89a051d,ac90205c-94a7-4bdf-bc69-d429084c670c,prod_0027,3,75.79
e1dd5ff4-2096-4650-ac1a-3b23726dd7ed,ac90205c-94a7-4bdf-bc69-d429084c670c,prod_0050,1,364.53
d2ecd853-10a1-4686-b8cc-54a9801a2b7f,ac90205c-94a7-4bdf-bc69-d429084c670c,prod_0078,3,486.72
babce000-bd3b-4660-a189-4dd7561b481d,ac90205c-94a7-4bdf-bc69-d429084c670c,prod_0040,2,173.22
6c63817c-a322-42b0-80e5-767caca4a0b5,0799accb-88c4-4e77-b623-3b80ba124a46,prod_0085,2,468.7
e6a38e8f-f7c7-460a-9604-43530e468895,ab3bf22c-eed8-49e7-9e5f-f0cf7fabc7c5,prod_0035,1,153.53
825629b2-49ae-4eef-b522-91a66841a5bc,ab3bf22c-eed8-49e7-9e5f-f0cf7fabc7c5,prod_0064,1,274.8
821ecdc3-cd54-4504-8185-3f3003df10bc,b7b3edf1-e8dd-4c54-97a2-b8db054ba2c2,prod_0021,1,387.82
497a4a1f-9d94-401f-87d9-c637f1afe8e5,b7b3edf1-e8dd-4c54-97a2-b8db054ba2c2,prod_0025,2,57.5
7a625974-2b64-4afd-ae5e-b8483a9c2797,fe3744de-01f6-4f79-a970-e33dbd4b7dbc,prod_0023,3,187.71
c21a0f49-16fa-48c7-93c8-d8dab6ede2dc,fe3744de-01f6-4f79-a970-e33dbd4b7dbc,prod_0089,3,254.33
a33c77db-bb35-449b-95c0-d87e78b5996e,fe3744de-01f6-4f79-a970-e33dbd4b7dbc,prod_0033,3,151.47
5ef66120-f5d9-4eb2-b95f-d6dfb803319d,b68a0965-76d4-439c-ba70-b95b385cacb3,prod_0042,3,46.15
b449b6ca-9dbc-4fc9-b7fc-c9851a868fad,b68a0965-76d4-439c-ba70-b95b385cacb3,prod_0041,3,306.7
454c2b15-78a9-483a-bfdf-ae2be8cc6d83,b68a0965-76d4-439c-ba70-b95b385cacb3,prod_0053,3,199.12
d6942414-2f95-4fd7-9ee4-fca4cee097e3,b68a0965-76d4-439c-ba70-b95b385cacb3,prod_0008,3,388.42
6a6a42ad-c95c-4ba5-8c01-a3fa2f10024c,fc493278-aea0-4d4b-9d87-9dfa13678911,prod_0097,3,24.62
8cd880e2-c5be-45c5-bd92-77c1adc2a7a5,fc493278-aea0-4d4b-9d87-9dfa13678911,prod_0062,3,151.2
d7fa0d75-8cd4-485c-81f6-035161345416,fc493278-aea0-4d4b-9d87-9dfa13678911,prod_0099,1,42.42
58985332-6a6d-4a11-a836-0682a7382db1,fc493278-aea0-4d4b-9d87-9dfa13678911,prod_0027,2,75.79
efe5deca-1237-4f57-b40d-c243528d9041,fc493278-aea0-4d4b-9d87-9dfa13678911,prod_0016,3,133.67
0b4b2ede-6f83-4977-81c5-a26aa17e097c,acdfe61c-3bce-47d9-a920-49dbd9669a5e,prod_0043,1,177.03
69c877f2-71f4-40bf-bea5-e9cbe010a162,acdfe61c-3bce-47d9-a920-49dbd9669a5e,prod_0026,3,241.55
f288d6d6-4f5e-493b-b597-fb2973327009,acdfe61c-3bce-47d9-a920-49dbd9669a5e,prod_0081,2,330.45
bbc437a6-9921-4107-ae9b-5e90ecdd26d4,acdfe61c-3bce-47d9-a920-49dbd9669a5e,prod_0067,2,100.8
f13b1025-4b2e-4e85-afbc-8958b4228173,acdfe61c-3bce-47d9-a920-49dbd9669a5e,prod_0055,1,137.28
2c2d88ee-8832-4683-a8f4-ceba8da5db4d,167232b4-5b2d-41a8-aed1-c8decad1694f,prod_0096,3,244.96
daf36265-619f-4710-a9df-7226221d5235,167232b4-5b2d-41a8-aed1-c8decad1694f,prod_0067,2,100.8
3e20e8b1-f21c-464d-b07a-2ee5e4920537,167232b4-5b2d-41a8-aed1-c8decad1694f,prod_0001,3,115.73
c060fca0-371f-4580-ba16-dede9570f6d0,167232b4-5b2d-41a8-aed1-c8decad1694f,prod_0013,2,449.33
f457ed45-e108-44b9-80c6-8ed53e085c16,61d31eef-5d26-4c26-863c-0ae423e8ae06,prod_0048,2,399.05
6ac7a6ea-eccf-4617-8cea-b93edfe2c02e,61d31eef-5d26-4c26-863c-0ae423e8ae06,prod_0092,3,314.68
07220dc6-a206-4e84-af8c-6ec6aee87507,61d31eef-5d26-4c26-863c-0ae423e8ae06,prod_0084,2,350.48
4d5bc9c7-00ed-48f0-8b7c-8d0a09d40abd,61d31eef-5d26-4c26-863c-0ae423e8ae06,prod_0058,1,126.22
2399fa36-bd86-40fc-b5ae-c7801a7f05f3,61d31eef-5d26-4c26-863c-0ae423e8ae06,prod_0079,2,119.77
e5346887-6e64-4291-b892-bfca8850b474,b61f83b7-56d9-4fef-b0b6-60c51a5fcfc2,prod_0037,2,94.74
1b459d0a-04a2-4cab-a2ab-9f5156759a41,b61f83b7-56d9-4fef-b0b6-60c51a5fcfc2,prod_0099,3,42.42
c1e0489c-cdb6-4fa3-b4dc-3e0acda2f5e5,d6100147-20ec-405a-868e-d3f2fbeaef8c,prod_0058,1,126.22
e79894fa-87ac-4e1b-81fd-818d7ea65fc5,d6100147-20ec-405a-868e-d3f2fbeaef8c,prod_0001,1,115.73
baecb18b-1332-4d88-a71b-10356be74efe,cffdbd4e-43c2-4169-b45b-876f9e066dd8,prod_0018,2,136.02
f31bb11d-0f88-407f-8ed8-1b5e818b48df,cffdbd4e-43c2-4169-b45b-876f9e066dd8,prod_0050,1,364.53
7ff5ec12-73a0-4014-b1d5-294d346cbce4,5a86a9e0-8b91-4f80-bf6c-a217e262020f,prod_0082,2,406.67
26c9f734-b81e-4afc-8084-ce411571f594,5a86a9e0-8b91-4f80-bf6c-a217e262020f,prod_0008,1,388.42
f57fd4de-72dd-4e77-ab32-9ebc292045c2,f45bae99-fdcb-416f-8e9a-a498adc303f2,prod_0027,2,75.79
60b2cc00-d37b-4eca-ac8a-5e5ee54912bc,3cb4f42b-5105-4e8a-84c2-261018c4d62d,prod_0059,1,150.62
5396787c-ce06-413f-be07-d41a033f2b5f,3cb4f42b-5105-4e8a-84c2-261018c4d62d,prod_0078,1,486.72
8d785731-7408-485e-9ced-e155cf9b7187,3cb4f42b-5105-4e8a-84c2-261018c4d62d,prod_0025,1,57.5
cc00ded0-3c61-4d06-8f76-7df0c0ed503d,af93c94d-9a08-45a8-b34f-4b3884f01ff7,prod_0035,3,153.53
42b55ca4-4bf5-45c6-a64f-1c4129cc70ac,af93c94d-9a08-45a8-b34f-4b3884f01ff7,prod_0033,3,151.47
c91437ab-009e-4950-8dfd-9a2d430de3e6,4aecb69a-ed2c-4bc2-8849-2036c0cd919f,prod_0052,2,429.06
318c3d72-cc40-4bed-af5c-6bca762e4242,f8e57eec-8dda-48e3-8acb-4c3d640fbe21,prod_0011,2,83.46
77355481-4540-497f-b25e-867cef50639f,f8e57eec-8dda-48e3-8acb-4c3d640fbe21,prod_0027,3,75.79
41d1dbb0-da86-4c8b-9af4-cb956ef09a19,e55694f7-7636-4baa-ab06-863666107d51,prod_0030,1,39.21
01873dcd-6894-4dd9-9b8d-a1424bb7caee,e55694f7-7636-4baa-ab06-863666107d51,prod_0069,2,377.89
9de8371d-dd1d-4a61-a121-a9403509b3d0,e55694f7-7636-4baa-ab06-863666107d51,prod_0073,1,390.03
fb64b737-025d-4d0b-a331-c63db9c34828,e55694f7-7636-4baa-ab06-863666107d51,prod_0094,2,234.71
4845d601-0e09-416a-9dda-34481bac03a2,e55694f7-7636-4baa-ab06-863666107d51,prod_0097,1,24.62
774d1f5e-5889-4cf4-a97d-70220aaab313,46c2d30c-c994-4b3b-917f-8d997ccb934c,prod_0079,1,119.77
979fd1cf-58fe-4e63-8def-4ed4b0eaad62,46c2d30c-c994-4b3b-917f-8d997ccb934c,prod_0018,3,136.02
e3d3c6bf-ebc9-4d12-be10-3473acad5d88,651cb0fc-111a-424e-9ca0-ebc8283358e5,prod_0002,1,375.41
db9dc1f6-ff4f-4c9f-8101-67bc6886706b,651cb0fc-111a-424e-9ca0-ebc8283358e5,prod_0091,2,234.34
25ffd5c9-0900-4326-8916-42d60441c178,651cb0fc-111a-424e-9ca0-ebc8283358e5,prod_0052,1,429.06
04195ac8-6633-4e01-8e59-d0c4dd9f87ff,e2af12ba-e05a-46f1-9cef-f01de116c162,prod_0015,1,116.52
eb01e504-8043-4d1c-8aa6-afd8cc14f3ed,e2af12ba-e05a-46f1-9cef-f01de116c162,prod_0032,1,226.9
11c24a39-c0a6-4ce2-a3df-c50f8f335404,e2af12ba-e05a-46f1-9cef-f01de116c162,prod_0090,3,432.99
d5e106eb-15a3-45a0-816a-f6d931e9d02e,e2af12ba-e05a-46f1-9cef-f01de116c162,prod_0012,1,378.95
3b0d3e91-e2e3-4b65-bf04-704c092160a4,e2af12ba-e05a-46f1-9cef-f01de116c162,prod_0087,2,484.74
07de8614-4a7c-45b5-8ef1-0f6926f87ade,bfc1811a-0dde-4828-8f85-17f54e77096a,prod_0045,3,474.66
b54f9bea-9359-4281-afc2-5add41256080,bfc1811a-0dde-4828-8f85-17f54e77096a,prod_0064,2,274.8
5cd43eb5-2756-46ca-b780-ccfee26b19f2,bfc1811a-0dde-4828-8f85-17f54e77096a,prod_0011,2,83.46
9676b8a6-8ae3-48a9-8e23-2e64fb1521fa,af58fdf8-d481-41fb-9988-57aeade8bed7,prod_0047,3,291.34
0aa2ea6e-13ab-46c3-8701-47b43adb602d,af58fdf8-d481-41fb-9988-57aeade8bed7,prod_0057,2,24.95
d23c3251-d1ed-42fe-9d34-cd5de6dc650c,5b99b4f9-3f3c-42ce-a745-f7d5a91ac14f,prod_0093,3,207.61
4b8120c7-cd8d-437e-b6fe-9d67f1e6e8cd,5423058c-6dc5-4e82-b562-feabc9c602e4,prod_0092,1,314.68
6d9c32de-f16a-453f-acb5-24332801e23a,4c3029da-018f-4246-82d9-52a1bafc8479,prod_0006,1,292.01
50b58b19-2ee4-419a-8363-dc9573cb556c,4c3029da-018f-4246-82d9-52a1bafc8479,prod_0016,2,133.67
19598d0b-ba2b-4bf1-8e1c-d02e7a3e85f9,4c3029da-018f-4246-82d9-52a1bafc8479,prod_0051,1,264.02
ca8e41f4-864e-44d3-85e2-8c9647a2a6fa,4c3029da-018f-4246-82d9-52a1bafc8479,prod_0074,2,115.27
2bd0e120-01e3-4231-bd13-5bc774d1422e,79b2f571-141d-4b46-b33e-9c76cce243ed,prod_0074,3,115.27
aa062f74-34ef-4de3-90bd-83cefbe18b0e,79b2f571-141d-4b46-b33e-9c76cce243ed,prod_0047,3,291.34
2572e5e8-afc4-4470-9352-a9555a8929ad,79b2f571-141d-4b46-b33e-9c76cce243ed,prod_0047,2,291.34
a224268b-c153-4e1a-bab5-8527227743ff,ba08b058-295f-4f2d-8e4e-cd6d5816e8dd,prod_0033,1,151.47
4d2347a9-bada-46a5-a832-f713b762a7ca,ba08b058-295f-4f2d-8e4e-cd6d5816e8dd,prod_0091,2,234.34
c4721b90-bbb4-4618-8287-29412a803f60,3c360f4d-b91a-4a5a-a944-d80754bf160a,prod_0002,1,375.41
d3a9a28b-be8b-4310-b843-ca1a8c7570dd,3c360f4d-b91a-4a5a-a944-d80754bf160a,prod_0002,2,375.41
70969b27-a818-4632-885a-1ae1d50fb080,3c360f4d-b91a-4a5a-a944-d80754bf160a,prod_0033,1,151.47
1db2531c-0eff-4ce3-9fe5-ab2137415a31,84d02cbc-6926-4bcf-b4c8-565565dbadd3,prod_0063,3,125.93
9f2425aa-b7de-4aed-8d11-b5e6fd036b2c,84d02cbc-6926-4bcf-b4c8-565565dbadd3,prod_0048,3,399.05
58af39d9-de33-4c9f-891c-90fd92dbba04,84d02cbc-6926-4bcf-b4c8-565565dbadd3,prod_0056,3,100.81
d1f68264-249e-4542-a9ff-4566ba11c229,84d02cbc-6926-4bcf-b4c8-565565dbadd3,prod_0062,3,151.2
00ca6bf7-7c57-4f86-be3c-c54f67a7f245,c5697354-7dec-4cfb-b900-dde5de29b25b,prod_0092,2,314.68
732a3418-efed-4d07-af43-9b6c74105d8a,0de5448b-7ee7-49dd-aed7-1c262153653f,prod_0050,3,364.53
4f990b24-e2e7-4802-8188-14d8231f7874,d235885d-bd4e-4af3-9baf-ee320ebc1bb4,prod_0028,2,460.49
4af0572a-f1f6-44bd-b45e-bd262b11cdf4,d235885d-bd4e-4af3-9baf-ee320ebc1bb4,prod_0008,2,388.42
ed0a7774-75d8-482f-ae8b-b4336d367c8f,d235885d-bd4e-4af3-9baf-ee320ebc1bb4,prod_0048,2,399.05
3e0e777c-f601-4bfa-8be1-05c324a9912b,d235885d-bd4e-4af3-9baf-ee320ebc1bb4,prod_0043,2,177.03
76b2a370-a133-4ac1-a024-139ffdd104a7,d235885d-bd4e-4af3-9baf-ee320ebc1bb4,prod_0086,1,338.95
ff87459f-7ee2-469e-87bd-60ab3d065c48,38b878be-caa7-4b91-9f14-50d26fb11d1c,prod_0017,2,250.1
5f00924a-21f2-4a44-a834-d5e4586d1328,38b878be-caa7-4b91-9f14-50d26fb11d1c,prod_0021,2,387.82
d8ae6f8b-9bc5-4c9a-9208-5e0d415ea3b0,38b878be-caa7-4b91-9f14-50d26fb11d1c,prod_0026,3,241.55
7f8bbfde-38fd-44f2-a978-a2946e0d24b7,f06a9910-a0bb-46ba-b3a7-da1220a098e0,prod_0041,1,306.7
4936c46f-79b6-42cd-8cae-2720cea9d30c,f06a9910-a0bb-46ba-b3a7-da1220a098e0,prod_0021,2,387.82
0adac279-ec97-481f-a0b6-297093e4a403,f06a9910-a0bb-46ba-b3a7-da1220a098e0,prod_0084,2,350.48
7f4774d9-a88b-429f-b77e-a1ac49ac67c4,a5e49003-9ada-4e4d-b3b1-154a8f4836ab,prod_0043,2,177.03
3cd6112b-57ab-40cc-8a0f-cc3a7a05c1b6,a5e49003-9ada-4e4d-b3b1-154a8f4836ab,prod_0090,2,432.99
40ae7d10-18ce-491a-8f0e-307e86022713,a5e49003-9ada-4e4d-b3b1-154a8f4836ab,prod_0034,1,175.95
30b6112e-6190-48a1-9666-fab2b429650e,a5e49003-9ada-4e4d-b3b1-154a8f4836ab,prod_0009,1,35.84
80520fb7-d61a-4c5a-b329-769463a15cf6,a5e49003-9ada-4e4d-b3b1-154a8f4836ab,prod_0042,2,46.15
da760830-d0a9-45f3-b89f-5ccc1de05d69,64093831-0b53-46ed-ac53-e12228fc51d9,prod_0050,3,364.53
0da03e31-5de4-4bc3-91cc-89a7363a8764,64093831-0b53-46ed-ac53-e12228fc51d9,prod_0087,1,484.74
90bcb045-28f9-44a4-958f-a67f74a79f31,7912f1d4-f82e-447b-a94f-ffa6e2b71795,prod_0002,2,375.41
033b1c3b-377a-433f-9c7d-61e00d404d2a,7912f1d4-f82e-447b-a94f-ffa6e2b71795,prod_0084,3,350.48
07ae01ca-ff91-4666-8f52-9c5d8870bf02,7912f1d4-f82e-447b-a94f-ffa6e2b71795,prod_0037,1,94.74
f90be655-2245-4c35-990d-c7a4380ebab7,7912f1d4-f82e-447b-a94f-ffa6e2b71795,prod_0061,1,447.22
1c4f7f69-05f8-4c6f-a8e8-b3d9e0e0c308,7912f1d4-f82e-447b-a94f-ffa6e2b71795,prod_0035,3,153.53
98fa9ee8-70df-4861-a98c-02de46a3ac8a,7a6189f7-2f33-412e-85e4-7533a6923122,prod_0019,2,215.61
4f22a983-7d9e-4d48-b0f0-81e611988046,7a6189f7-2f33-412e-85e4-7533a6923122,prod_0019,3,215.61
b92dbd69-fd8a-4090-93bd-5a95bd2cc20f,eb262fd2-1792-4e40-8abd-5aac2359cd88,prod_0024,2,299.45
0c2d5c45-b703-40c9-893e-6f9725585b21,eb262fd2-1792-4e40-8abd-5aac2359cd88,prod_0004,2,267.35
f92c6af8-40cd-4f97-a7f4-9f5a385f9b4a,eb262fd2-1792-4e40-8abd-5aac2359cd88,prod_0008,3,388.42
88027c76-600c-4f4a-8c0c-457f45fe8807,d9263833-dd1a-4671-9eb4-745881f4398d,prod_0023,3,187.71
e070d54e-7094-413c-80b9-f2d1c3832e0b,b5ab6db3-6a97-44b0-93d2-25207f4435c6,prod_0092,2,314.68
606c4b24-2c7d-42da-a450-cebb1eac09c3,b5ab6db3-6a97-44b0-93d2-25207f4435c6,prod_0078,3,486.72
40e47c53-d335-4478-a9a1-082cfb258c6a,b5ab6db3-6a97-44b0-93d2-25207f4435c6,prod_0099,1,42.42
68e60df9-4919-455f-b4db-b355624477e3,b5ab6db3-6a97-44b0-93d2-25207f4435c6,prod_0010,2,5.42
61f18206-bd49-433a-82f3-2a64a26937a9,b5ab6db3-6a97-44b0-93d2-25207f4435c6,prod_0099,2,42.42
7d09799b-1a2a-431e-8f43-dbd7d445a552,d78247ea-fb2e-41cb-bf35-0aa0c1691a4c,prod_0077,3,79.29
42a3007b-a6ce-45d0-8840-7af546697f83,d78247ea-fb2e-41cb-bf35-0aa0c1691a4c,prod_0088,3,23.32
5af29c1f-c81f-4f2b-b9c5-027c0f190afa,d78247ea-fb2e-41cb-bf35-0aa0c1691a4c,prod_0025,3,57.5
06db713f-c743-4d87-8d07-2f0fa9edd898,43c4fa76-2891-42e0-b46c-d600436910ea,prod_0050,3,364.53
835b7f18-d1dd-46ba-96e3-2ae691dfe28d,00daec28-d202-4c1f-8dc1-e7ab429ef33e,prod_0013,2,449.33
6549bf06-f7e4-4682-a878-f6bb64ba4c5c,00daec28-d202-4c1f-8dc1-e7ab429ef33e,prod_0073,3,390.03
a726307b-3396-44e0-a4fd-cf892c249826,00daec28-d202-4c1f-8dc1-e7ab429ef33e,prod_0022,1,106.22
5a0d80c6-80e3-4eeb-bb2c-16f22637d403,00daec28-d202-4c1f-8dc1-e7ab429ef33e,prod_0037,1,94.74
e55fd507-9efb-44d7-89f0-318edf5143a5,00daec28-d202-4c1f-8dc1-e7ab429ef33e,prod_0096,1,244.96
8a070651-8939-4443-8099-c85a0795651f,61172b7d-ab32-4b32-b345-05985a346628,prod_0074,3,115.27
26a30f02-98b4-4769-ab81-d84f29eff1f2,61172b7d-ab32-4b32-b345-05985a346628,prod_0016,3,133.67
578bc1cf-51d2-49cc-ab98-1ee16f2ad8f7,61172b7d-ab32-4b32-b345-05985a346628,prod_0051,2,264.02
a63b753a-56e0-49a5-924a-08f06b44feab,61172b7d-ab32-4b32-b345-05985a346628,prod_0038,2,384.74
b546bae4-5bac-4695-9c8c-f7acd3c203c9,e94150d0-1395-49bc-ba9a-2310a782af5c,prod_0057,2,24.95
7a262c8a-9900-464f-8b18-2039b8ed95bd,e94150d0-1395-49bc-ba9a-2310a782af5c,prod_0093,1,207.61
bc2231d3-7214-4976-af5b-4a756b3be987,e94150d0-1395-49bc-ba9a-2310a782af5c,prod_0097,3,24.62
4b0c2f14-7cef-4e06-8c81-1f37a0bd283a,8cf7270f-cfc8-4c41-a110-a9570c136cac,prod_0009,1,35.84
e8c0a621-c902-47c0-8e9a-b74cbe5b80e1,8cf7270f-cfc8-4c41-a110-a9570c136cac,prod_0036,3,247.6
cdc42903-4cc5-4da2-91be-a1f6c714a3ae,03327091-2dc6-4161-8652-c351eb7cb95a,prod_0068,1,378.47
dde6b8dd-aef2-454b-bf6d-920cbd526aa3,03327091-2dc6-4161-8652-c351eb7cb95a,prod_0050,1,364.53
e48dd6be-9cd8-4001-a7b3-516cfcc6c98c,50d5e1c7-8d20-4a74-b0d7-f40849ad2f41,prod_0095,3,7.92
222d14cb-7bda-46f6-ab4c-ad10aeb9089c,50d5e1c7-8d20-4a74-b0d7-f40849ad2f41,prod_0020,3,392.44
da4c451b-8515-4663-b7ba-0b7932cd9356,50d5e1c7-8d20-4a74-b0d7-f40849ad2f41,prod_0064,3,274.8
f3962a06-1f6b-485a-b62f-350d7c04fd5e,b926cfa5-4ef5-4886-973a-e515153982e7,prod_0041,2,306.7
629aab23-f20d-425c-96e2-0a0f86dc4f03,b926cfa5-4ef5-4886-973a-e515153982e7,prod_0045,1,474.66
c90e19ba-53a6-4bbb-92f1-43d5903f81b7,b926cfa5-4ef5-4886-973a-e515153982e7,prod_0069,3,377.89
348eb165-4ec0-44cc-98f5-d5720b70cd91,b926cfa5-4ef5-4886-973a-e515153982e7,prod_0035,3,153.53
e9c3d8d1-3e29-4658-afb0-d2fea7cf805c,914faefd-702f-4915-bbc6-8e5d1a68ffac,prod_0065,3,294.7
e3a0163b-2c92-48f7-a72c-61a488dd281d,914faefd-702f-4915-bbc6-8e5d1a68ffac,prod_0024,2,299.45
b2503d67-b9c2-40bb-805a-8ccf36ea038a,914faefd-702f-4915-bbc6-8e5d1a68ffac,prod_0051,2,264.02
3d44885e-8790-40c6-9b67-e213cf09b0bc,914faefd-702f-4915-bbc6-8e5d1a68ffac,prod_0046,1,447.28
643a8054-0e82-45d4-b239-943929736e8d,914faefd-702f-4915-bbc6-8e5d1a68ffac,prod_0055,1,137.28
e080879e-cbdd-4fe8-9e28-1eb45339c441,3c774b15-81d9-4687-9087-c6f201971cf3,prod_0042,1,46.15
ace97e5b-2c40-4001-b66e-5effbc4fc9d4,3c774b15-81d9-4687-9087-c6f201971cf3,prod_0040,3,173.22
c98de9d6-14d5-4a0f-9113-388c78053810,3c774b15-81d9-4687-9087-c6f201971cf3,prod_0016,2,133.67
60ae7d27-dde9-4e7e-97b6-91f678fe3226,f418397d-70d7-40b9-9053-d37866e2ef43,prod_0010,3,5.42
ad16dba4-49c1-4751-a6a2-11c3ab4c7699,f418397d-70d7-40b9-9053-d37866e2ef43,prod_0051,2,264.02
252053d8-bd95-408d-9426-02a436ba396d,d420a3ea-1645-4665-9acd-e9196d467622,prod_0014,1,442.44
5037c3cd-97f2-4376-a0ac-ceca9a423227,d420a3ea-1645-4665-9acd-e9196d467622,prod_0082,1,406.67
7bb0df3c-dcee-4360-ac8d-66a159e285f5,d420a3ea-1645-4665-9acd-e9196d467622,prod_0018,2,136.02
5f1af3f6-a6d9-4f81-8e80-d0af9a12ed44,5e48d506-e743-4837-9f9b-5cd8af03b2ef,prod_0099,1,42.42
1b795763-89aa-49c3-9b8b-859af11c905c,5e48d506-e743-4837-9f9b-5cd8af03b2ef,prod_0023,3,187.71
9e0f6a52-8a6a-4528-b3bf-52ec81c77783,5e48d506-e743-4837-9f9b-5cd8af03b2ef,prod_0048,2,399.05
fd44cc3d-c90b-4ec6-bb0c-0292ec471f6c,5e48d506-e743-4837-9f9b-5cd8af03b2ef,prod_0072,2,392.45
94ecb8e6-4fee-474f-862d-4227c47f5d16,5e48d506-e743-4837-9f9b-5cd8af03b2ef,prod_0085,1,468.7
a119f1a0-8429-4de8-935e-b75f5a2a4aee,29d5410d-5f3a-4328-b050-12b489e33b06,prod_0064,3,274.8
8cfef435-d69f-49e3-8c98-ba402a471398,61e28121-c6e1-4199-b8c4-74d8430431cd,prod_0080,3,346.56
56f0ea15-a953-44f5-b706-9872bb1d5b46,61e28121-c6e1-4199-b8c4-74d8430431cd,prod_0020,3,392.44
0706b900-9e32-482b-b665-0ad61358f773,f16f55e0-c2ef-426c-985c-f9f29d7f316b,prod_0090,1,432.99
f2de8652-5074-4cd9-9055-d9d9ba59a180,f16f55e0-c2ef-426c-985c-f9f29d7f316b,prod_0098,2,184.23
a899cb0f-e3b2-4206-a418-4fcf9f5feb99,230a4ff3-d5ac-4085-b1a4-cb6bda5dcea2,prod_0029,3,185.67
a07ff68e-9324-4db9-8b28-3908b892a595,230a4ff3-d5ac-4085-b1a4-cb6bda5dcea2,prod_0016,3,133.67
9819da05-d129-4a91-aebb-f51f8493186a,230a4ff3-d5ac-4085-b1a4-cb6bda5dcea2,prod_0059,1,150.62
67217d5a-b488-436e-b8f6-dec742221501,2fd2c3b8-414b-47fd-b3f2-d9a8a8e24f59,prod_0061,3,447.22
38a30ba7-dbc6-46b9-9453-628fe031e553,2fd2c3b8-414b-47fd-b3f2-d9a8a8e24f59,prod_0075,3,332.73
86171eed-50a9-4d1f-97da-a8011e48ed6a,629eacb6-e6a5-4ad2-9a17-ef3c363a374b,prod_0039,1,53.29
452500d3-cae6-4071-b289-ab4d1f47a3c3,629eacb6-e6a5-4ad2-9a17-ef3c363a374b,prod_0024,1,299.45
39f65aad-3753-4068-8632-466323bd8dc9,588050fd-55cb-4362-b64c-71e7395d89ab,prod_0096,2,244.96
